cartodb_id,the_geom,the_geom_webmercator,objectid,id,datetimeoccur,weekday,location,districtoccur,psa,stopcode,stoptype,inside_or_outside,gender,race,age,individual_frisked,individual_searched,individual_arrested,individual_contraband,vehicle_frisked,vehicle_searched,vehicle_contraband,vehicle_contraband_list,individual_contraband_list,mvc_code,mvc_reason,mvc_code_sec,mvc_code_sec_reason,point_x,point_y,on_hin
1786222,0101000020E6100000D79EBC3CDBCB52C00DFFA7EA37F74340,0101000020110F0000883AB81B6CED5FC1B63BBD682A865241,1899067,82387509,2022-06-22T23:55:00Z,WEDNESDAY,2400 BLOCK MORRIS ST,17,3,2702,vehicle,Outside,Female,White - Non-Latino,25.0,0,0,0,0,0,0,0,,,3323B,POLICE OBSERVED THE ABOVE VEHICLE TRAVELING SOUTHBOUND AT THE ABOVE LOCATION WHEN VEHICLE/OPERATOR FAILED TO  STOP AT THE POSTED STOP SIGN. POLICE STOPPED VEHICLE FOR FURTHER INVESTIGATION. NCIC/PCIC CHECK. NO WANTS. VERBAL WARNING GIVEN.,,,-75.18525618,39.93139394,False
1200391,0101000020E610000062BD301DA3CD52C017178190B0FA4340,0101000020110F00009955FA7572F05FC16BE737D8028A5241,1272365,4149428,2020-12-17T19:08:00Z,THURSDAY,4600 BLOCK market st,18,3,2702,vehicle,Outside,Male,Black - Non-Latino,36.0,0,0,0,0,0,0,0,,,,,,,-75.21308069,39.95851332,True
1179887,0101000020E6100000975A08D5BAC652C0FC8CEAF8D8FF4340,0101000020110F0000D1672DDBB6E45FC1A1B60A4DBA8F5241,1236867,25083567,2021-05-28T14:07:00Z,FRIDAY,1900 BLOCK E TIOGA ST,24,1,2702,vehicle,Outside,Male,White - Non-Latino,47.0,0,0,0,0,0,0,0,,,,,,,-75.10515332,39.99880897,True
1872251,0101000020E61000008B796F6F2BCE52C01CAD51ACA6F84340,0101000020110F000019AB28045AF15FC180FAB0A6C0875241,1989579,512312,2018-01-27T14:55:00Z,SATURDAY,5200 BLOCK SPRINGFIELD AV,12,4,2702,vehicle,Outside,Female,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,,,,,-75.22140108,39.94258646,True
1872251,0101000020E61000008B796F6F2BCE52C01CAD51ACA6F84340,0101000020110F000019AB28045AF15FC180FAB0A6C0875241,1989579,512312,2018-01-27T14:55:00Z,SATURDAY,5200 BLOCK SPRINGFIELD AV,12,4,2702,vehicle,Outside,Female,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,,,,,-75.22140108,39.94258646,True
488417,0101000020E61000003FD67C2A61C752C0EE077E4C52FF4340,0101000020110F0000FA481064D1E55FC1C29770FF248F5241,501154,61102764,2022-02-06T21:55:00Z,SUNDAY,1800 BLOCK E Clearfield,24,2,2702,vehicle,Outside,Male,White - Latino,39.0,0,0,0,0,0,0,0,,,4303B,Police observed vehicle traveling E/B on Clearfield with rear break lights not operating. Police stopped vehicle for investigation and clear through Ncic/Pcic. Verbal warning issued.,,,-75.11530554,39.99469906,False
657599,0101000020E61000000AA0185932CF52C0BF2B82FFADFA4340,0101000020110F000096B4989918F35FC10BCE4200008A5241,694700,1556022,2020-10-01T23:51:00Z,THURSDAY,5800 BLOCK LOCUST,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.237448,39.958435,True
815316,0101000020E61000001F0FE0A1A6CA52C01102B00902FE4340,0101000020110F000093C968E95FEB5FC143507D3FB08D5241,867632,627670,2018-05-05T02:50:00Z,FRIDAY,20TH AND NORRIS ST,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,25.0,0,0,0,0,0,0,0,,,,,,,-75.16642043,39.98443719,False
401784,0101000020E61000009DEADA287CC852C094DBD52F81034440,0101000020110F0000B54C8215B2E75FC1F67E0D77C8935241,407769,675823,2018-06-15T05:05:00Z,FRIDAY,5000 BLOCK N 5th St,35,2,2702,vehicle,Outside,Male,White - Latino,22.0,0,1,0,0,0,1,0,,,,,,,-75.1325781,40.02737996,True
1240750,0101000020E6100000B631139810CA52C0A9AF5BC2A9FD4340,0101000020110F0000E49B7F0E61EA5FC1461834664E8D5241,1329000,834712,2018-11-07T04:05:00Z,TUESDAY,1900 BLOCK N BROAD STREET,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,68.0,0,0,0,0,0,0,0,,,,,,,-75.15726282,39.98174313,True
1336278,0101000020E6100000BC74B4262DCA52C0AE5F556243FD4340,0101000020110F0000F5CC569091EA5FC145073FEEDC8C5241,1427819,1130554,2019-06-18T15:01:00Z,TUESDAY,1400 BLOCK Cecil B Moore,22,3,2702,vehicle,Outside,Male,Black - Non-Latino,30.0,1,0,0,0,0,1,1,,,,,,,-75.15900581,39.9786189,False
424186,0101000020E6100000CC77B6687DC952C0C43B65DA23004440,0101000020110F00000F654F0C67E95FC18D2AE6510D905241,430671,15014061,2021-03-19T06:58:00Z,FRIDAY,3200 BLOCK GERMANTOWN AVE,25,4,2701,pedestrian,Outside,Male,Black - Non-Latino,26.0,0,1,1,0,0,0,0,,,,,,,-75.14827936,40.00109415,True
424186,0101000020E6100000CC77B6687DC952C0C43B65DA23004440,0101000020110F00000F654F0C67E95FC18D2AE6510D905241,430671,15014061,2021-03-19T06:58:00Z,FRIDAY,3200 BLOCK GERMANTOWN AVE,25,4,2701,pedestrian,Outside,Male,Black - Non-Latino,26.0,0,1,1,0,0,0,0,,,,,,,-75.14827936,40.00109415,True
530811,0101000020E610000076CDBB1C3CCA52C0EA84C8D04EFF4340,0101000020110F00004D3907FAAAEA5FC14514E522218F5241,568150,1534574,2020-08-06T00:34:00Z,WEDNESDAY,COLORADO AND GLENWOOD,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,24.0,0,0,0,0,0,0,0,,,,,,,-75.15991896,39.99459276,False
2023922,0101000020E61000005064B5125DCB52C0E94BCA38A10A4440,0101000020110F000097C144CE95EC5FC1B1950261B09B5241,2160018,697329,2018-07-05T01:43:00Z,WEDNESDAY,Address Unavailable,35,3,2702,vehicle,Outside,Female,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.17755573,40.0830451,False
783528,0101000020E61000004AC93867C0C952C09EF5426405044440,0101000020110F000002F42CD8D8E95FC18BF6F3195B945241,848826,1492992,2020-04-17T21:04:00Z,FRIDAY,5100 BLOCK Ogontz,35,3,2702,vehicle,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.15236836,40.03141454,True
154200,0101000020E6100000BFC2597CD0C452C0F59F564D67054440,0101000020110F0000224714F475E15FC1008504B0E3955241,163804,1406505,2020-01-08T01:15:00Z,TUESDAY,6600 BLOCK CASTOR,02,1,2702,vehicle,Outside,Female,Black - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.07522496,40.04221503,False
265945,0101000020E6100000C5E3A25A04CF52C0AC4943CF5EF54340,0101000020110F0000B5D37D79CAF25FC1D4C602771E845241,282927,880869,2018-12-22T02:04:00Z,FRIDAY,2600 BLOCK S 69TH ST,12,3,2702,vehicle,Outside,Male,Black - Non-Latino,40.0,0,0,0,0,0,0,0,,,,,,,-75.23464075,39.91695586,False
765770,0101000020E6100000D6AC33BE2FC852C0EFEFE0E5F1FE4340,0101000020110F00004CB25F4830E75FC14AD96521BA8E5241,797477,568515,2018-03-17T22:27:00Z,SATURDAY,200 BLOCK somerset,24,1,2702,vehicle,Outside,Male,Black - Non-Latino,25.0,0,0,0,0,0,0,0,,,,,,,-75.127914,39.99175714,False
2223564,0101000020E6100000CC8C2BECB1C952C081FD00399BF74340,0101000020110F0000F20F603FC0E95FC15B8F696698865241,2367153,788383,2018-09-23T22:45:00Z,SUNDAY,400 BLOCK WASHINGTON AVE,03,1,2702,vehicle,Outside,Female,White - Non-Latino,50.0,0,0,0,0,0,0,0,,,,,,,-75.15148453,39.93442452,False
484511,0101000020E6100000DB23275593BE52C0792AB71FB60D4440,0101000020110F000004AB3407DDD65FC1478BF03D1C9F5241,503060,1034913,2019-04-12T06:20:00Z,FRIDAY,14000 BLOCK TOWNSEND ROAD,08,3,2702,vehicle,Outside,Female,Black - Non-Latino,36.0,0,0,0,0,0,0,0,,,,,,,-74.97774247,40.10712048,False
2489914,0101000020E6100000C715930E01CF52C0954A151874F64340,0101000020110F0000F488C4DFC4F25FC13D08018851855241,2652205,1063333,2019-05-03T20:50:00Z,FRIDAY,6500 BLOCK WOODLAND AVE,12,3,2701,pedestrian,Outside,Female,Black - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.23443951,39.92541791,False
768157,0101000020E6100000C7B8872936CA52C03E9489D74CFD4340,0101000020110F0000EBC1B6DEA0EA5FC1834CC269E78C5241,796489,856680,2018-12-01T00:30:00Z,FRIDAY,15TH AND CECIL B MOORE,22,3,2702,vehicle,Outside,Female,Black - Non-Latino,40.0,0,0,0,0,1,0,0,,,,,,,-75.1595558,39.97890753,True
1291547,0101000020E6100000ED3A657F6ACE52C01DD25E33AFFA4340,0101000020110F0000B0A74C22C5F15FC1F4EC5F55018A5241,1382606,95904191,2022-09-16T23:23:00Z,FRIDAY,5200 BLOCK CHESTNUT ST,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,50.0,0,0,0,0,0,0,0,,,3112A31,VEHICLE E/B ON CHESTNUT ST. AT 52ND ST. DISREGARDED RED SIGNAL. VERBAL WARNING C.B.I.,,,-75.2252501,39.9584717,True
2019312,0101000020E61000003A64DA69F1CA52C05486378C7EF84340,0101000020110F0000D4D461EFDEEB5FC1B017DA3394875241,2164448,1247088,2019-09-05T16:36:00Z,THURSDAY,800 BLOCK S17th st,17,1,2702,vehicle,Outside,Male,White - Latino,50.0,0,0,0,0,0,0,0,,,,,,,-75.17098471,39.94136193,False
1299711,0101000020E6100000ADF2EB242ECF52C06D022DD908FB4340,0101000020110F0000FC149B7511F35FC163D67AAA648A5241,1385278,521347,2018-02-04T01:15:00Z,SATURDAY,5800 BLOCK MARKET ST,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,35.0,0,0,0,0,0,0,0,,,,,,,-75.23719142,39.96120753,False
585397,0101000020E6100000B5BD40BD97CA52C0E107297099FD4340,0101000020110F00008A60499D46EB5FC1E182294F3C8D5241,634873,44797988,2021-10-16T16:20:00Z,SATURDAY,NORTH 19TH AND WEST MONTGOMERY AVE,22,1,2702,vehicle,Outside,Male,White - Non-Latino,51.0,0,0,0,0,0,0,0,,,,,,,-75.16551143,39.98124506,False
571484,0101000020E6100000D702B5F7EDCE52C05F950B957FF54340,0101000020110F0000E679EE72A4F25FC1CAB665C142845241,614585,55306703,2021-12-29T17:28:00Z,WEDNESDAY,6800 BLOCK BUIST AVE,12,1,2701,pedestrian,Outside,Male,Black - Non-Latino,36.0,1,0,0,0,0,0,0,,,,,,,-75.23327439,39.917956,False
1809338,0101000020E61000000706525A66C752C0C64CC36C59FE4340,0101000020110F0000B66B8533DAE55FC10EEDBF1C118E5241,1907584,1215045,2019-08-14T00:05:00Z,TUESDAY,2200 BLOCK CAMBRIA,24,2,2702,vehicle,Outside,Male,Black - Non-Latino,45.0,0,0,0,0,0,0,0,,,,,,,-75.11562212,39.98710403,False
1864251,0101000020E61000002DDA358497CE52C045898ECB55FB4340,0101000020110F00002E795B9A11F25FC1C94BB7EDB98A5241,1983418,828630,2018-11-01T00:15:00Z,WEDNESDAY,54th st and race st,19,2,2702,vehicle,Outside,Male,Black - Non-Latino,47.0,0,0,0,0,0,0,0,,,,,,,-75.22799783,39.96355576,False
1461448,0101000020E61000003EDEF5E340CB52C054750B348AF74340,0101000020110F00007FF84AEF65EC5FC17589938C85865241,1556866,879175,2018-12-20T22:55:00Z,THURSDAY,1400 BLOCK S 19th Street,17,2,2702,vehicle,Outside,Male,White - Non-Latino,44.0,0,0,0,0,0,0,0,,,,,,,-75.1758356,39.93390513,False
793870,0101000020E61000002D04FF7C97CB52C0B02D6E6956014440,0101000020110F0000E681A107F9EC5FC1F0EC9C3961915241,853044,27201152,2021-06-12T17:25:00Z,SATURDAY,3100 BLOCK HENRY,39,1,2702,vehicle,Outside,Male,White - Non-Latino,20.0,0,0,0,0,0,0,0,,,,,,,-75.18112111,40.01044958,False
742316,0101000020E6100000E4739B2E93CE52C08F95B10446F64340,0101000020110F000084B2953D0AF25FC166B80C811E855241,774272,48591403,2021-11-12T22:15:00Z,FRIDAY,6300 BLOCK ELMWOOD AV,12,3,2702,vehicle,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.22773328,39.92401179,False
811789,0101000020E610000018B4B18EFACD52C0BEB78E168CFC4340,0101000020110F0000D03502FE06F15FC1065212C9118C5241,867004,531692,2018-02-14T14:47:00Z,WEDNESDAY,LANCASTER / GIRARD,19,3,2702,vehicle,Outside,Female,Black - Non-Latino,62.0,0,0,0,0,0,0,0,,,,,,,-75.21841781,39.97302515,True
1557226,0101000020E61000005315A631D2CF52C0599C5A4B3BFB4340,0101000020110F0000C1D7451D28F45FC103FB3D909C8A5241,1658500,75210944,2022-05-10T21:00:00Z,TUESDAY,6300 BLOCK market st,19,2,2702,vehicle,Outside,Male,Black - Non-Latino,58.0,0,0,0,0,0,0,0,,,,,,,-75.24720422,39.96274702,False
1809902,0101000020E6100000920B4AA8CBC852C0CF9211610DFF4340,0101000020110F000041BD771E39E85FC133734C98D88E5241,1905313,1489227,2020-04-07T22:45:00Z,TUESDAY,300 BLOCK W LEHIGH AVE,25,1,2702,vehicle,Outside,Male,White - Non-Latino,60.0,0,0,0,0,0,0,0,,,,,,,-75.13743026,39.9925958,False
1786280,0101000020E6100000B69267A8DBC952C08A91468195FF4340,0101000020110F000022649F2307EA5FC106B2E4806F8F5241,1900195,1284025,2019-10-02T00:42:00Z,TUESDAY,1400 BLOCK GLENWOOD,39,3,2702,vehicle,Outside,Male,Black - Non-Latino,18.0,0,0,0,0,0,0,0,,,,,,,-75.15403184,39.99675003,True
684789,0101000020E6100000C74C1E268CCA52C04216169A73014440,0101000020110F0000EB5E4FED32EB5FC1848FBD9781915241,731298,1383686,2019-12-18T07:23:00Z,WEDNESDAY,2200 BLOCK W HUNTINGPARK,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.16480401,40.01134039,False
1476542,0101000020E610000032003363BACA52C0802924159D044440,0101000020110F00000875C87781EB5FC1109F955C03955241,1585894,62299639,2022-02-14T16:54:00Z,MONDAY,5300 BLOCK BAYNTON,14,2,2702,vehicle,Outside,Female,Black - Non-Latino,25.0,0,0,0,0,0,0,0,,,4524E1,"POLICE OBSERVED LISTED VEHICLE TRAVELING N/B ON BAYNTON ST WITH HEAVY TINTS, INCLUDING WINDSHIELD. POLICE WERE UNABLE TO SEE INSIDE VEHICLE. PCIC/NCIC RESUTLS NEGATIVE, VERBAL WARNING GIVEN",,,-75.16762619,40.03604378,False
460742,0101000020E610000033A6608D33CF52C04A6C0C74CCF94340,0101000020110F0000D24E3EA51AF35FC116DBA81B06895241,493878,806692,2018-10-11T03:39:00Z,WEDNESDAY,5700 BLOCK CEDAR AVE,18,1,2701,pedestrian,Outside,Male,White - Non-Latino,65.0,0,0,0,0,0,0,0,,,,,,,-75.2375215,39.95155192,False
2189288,0101000020E61000008B22DE19B1C852C09CDBC69737FC4340,0101000020110F0000F426AA020CE85FC1B9F85025B48B5241,2329002,46903762,2021-10-31T22:55:00Z,SUNDAY,1300 BLOCK N FRONT ST,26,2,2702,vehicle,Outside,Male,White - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.13580939,39.97044656,False
1608914,0101000020E6100000196DD94A3DCB52C0E48CBC07C3F54340,0101000020110F0000B865B1D25FEC5FC182B403728D845241,1718240,708893,2018-07-14T22:28:00Z,SATURDAY,17TH AND PORTER,01,1,2702,vehicle,Outside,Male,White - Non-Latino,62.0,0,0,0,0,0,0,0,,,,,,,-75.17561599,39.92001435,False
888433,0101000020E61000000B0BCDF952CF52C00470D4861AFB4340,0101000020110F0000F88C810550F35FC156AD2A41788A5241,952274,1209704,2019-08-10T12:13:00Z,SATURDAY,0 BLOCK S REDFIELD ST,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,58.0,0,0,0,0,0,0,0,,,,,,,-75.23943944,39.96174703,True
20420,0101000020E61000002E7F74A0FDC652C0EFE7D2C795FF4340,0101000020110F0000F45D445028E55FC1FDED1ACF6F8F5241,22026,1116357,2019-06-08T23:55:00Z,SATURDAY,3300 BLOCK JASPER,24,1,2702,vehicle,Outside,Female,White - Non-Latino,44.0,0,0,0,0,0,0,0,,,,,,,-75.10923016,39.99675844,False
1192229,0101000020E6100000892120FC17C552C00505D658DF014440,0101000020110F0000CCFAE166EFE15FC1070B1412F9915241,1267132,876455,2018-12-19T00:50:00Z,TUESDAY,4700 BLOCK MULBERRY ST,15,1,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,1,0,0,0,1,0,,,,,,,-75.07958892,40.01462851,False
1151819,0101000020E6100000B7EEE6A90EC952C0842FC86DE6064440,0101000020110F0000F9F39AEFAAE85FC1092EC0C08C975241,1228606,4136167,2020-11-09T19:00:00Z,MONDAY,6600 BLOCK N Broad St,35,1,2701,pedestrian,Outside,Male,Black - Non-Latino,26.0,1,1,1,1,0,0,0,,,,,,,-75.14152,40.05390713,True
1445741,0101000020E61000003A37D0F064C552C0909D5CF866024440,0101000020110F00006CC47B1E72E25FC10DEB6F788F925241,1537941,1277168,2019-09-26T15:40:00Z,THURSDAY,1500 BLOCK Foulkrod,15,1,2702,vehicle,Outside,Male,Black - Non-Latino,36.0,0,0,0,0,0,0,0,,,,,,,-75.08428593,40.0187674,True
2076325,0101000020E6100000E514D33BCBC952C0803EBAA6FAFB4340,0101000020110F00008B66B83DEBE95FC114B46A9C708B5241,2203330,1189407,2019-07-28T02:30:00Z,SATURDAY,900 BLOCK N 10th ST,22,3,2702,vehicle,Outside,Male,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.1530294,39.96858677,False
2472113,0101000020E610000060012B0B4FCF52C084365219F3F84340,0101000020110F00007180A35749F35FC1C6E13A5015885241,2624925,1061844,2019-05-02T20:24:00Z,THURSDAY,5800 BLOCK Angora Ter,12,4,2702,vehicle,Outside,Female,Black - Non-Latino,37.0,0,0,0,0,0,0,0,,,,,,,-75.23919944,39.94491879,True
1317363,0101000020E6100000709D1C91B1CE52C08497C73767FA4340,0101000020110F0000104F28DA3DF25FC1C609C393B1895241,1397925,83484458,2022-06-29T15:43:00Z,WEDNESDAY,5400 BLOCK Locust St,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,27.0,0,0,0,0,0,0,0,,,3323B,Police observed the listed vehicle traveling west bound at listed location when it ran the stop sign at 54th St &amp; Locust St. NCIC/PCIC - no wants/valid permit to carry. The operator was given a verbal warning. Cleared by investigation.,,,-75.22958782,39.95627496,True
1152708,0101000020E6100000F940D93141C752C0945333528CFF4340,0101000020110F00009073A1159BE55FC1BF146D52658F5241,1231676,970292,2019-02-26T02:21:00Z,MONDAY,1800 BLOCK E ALLEGHENY AVE,24,1,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.11335417,39.99646976,True
1152708,0101000020E6100000F940D93141C752C0945333528CFF4340,0101000020110F00009073A1159BE55FC1BF146D52658F5241,1231676,970292,2019-02-26T02:21:00Z,MONDAY,1800 BLOCK E ALLEGHENY AVE,24,1,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.11335417,39.99646976,True
2162586,0101000020E61000000B3A6B01ABC752C0E5CF7D5A41004440,0101000020110F0000CE2D98D04EE65FC176B2F7062E905241,2309592,947614,2019-02-10T04:08:00Z,SATURDAY,500 BLOCK E TIOGA ST,25,3,2702,vehicle,Outside,Male,White - Latino,24.0,0,0,0,0,0,0,0,,,,,,,-75.11981235,40.00199443,False
2654990,0101000020E6100000E63DAD26F8CA52C0C7A43B5F1E004440,0101000020110F0000782D2B61EAEB5FC15DC5363E07905241,2835347,93386285,2022-08-31T23:03:00Z,WEDNESDAY,3000 BLOCK n 25th st,39,3,2702,vehicle,Outside,Male,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,4524E1,listed vehicle was observed with very dark window tint including on the front windshield ncic/pcic/bmv neg for wants verbal warning given cbi,,,-75.17139594,40.00092687,False
1836672,0101000020E6100000529752B85AC952C06C7F0451B9034440,0101000020110F00002EE812202CE95FC12CB882B806945241,1965532,733074,2018-08-04T23:05:00Z,SATURDAY,5000 BLOCK OLD YORK RD,35,2,2702,vehicle,Outside,Female,Black - Non-Latino,60.0,0,0,0,0,0,0,0,,,,,,,-75.14616211,40.02909291,True
2636577,0101000020E6100000B4DC5F5E7CC952C054F2FB48DBFF4340,0101000020110F0000AC60E84765E95FC1334172DDBC8F5241,2806212,1046518,2019-04-21T01:08:00Z,SATURDAY,1100 BLOCK GLENWOOD,25,4,2702,vehicle,Outside,Female,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.14821586,39.99887955,False
2536485,0101000020E610000017A1B7FCF0C652C0DD1D6338E8FF4340,0101000020110F0000BF750AD812E55FC1033BB134CB8F5241,2696227,48591347,2021-11-12T16:50:00Z,FRIDAY,3400 BLOCK KENSINGTON AVE,24,1,2701,pedestrian,Outside,Female,White - Non-Latino,25.0,0,1,1,0,0,0,0,,,,,,,-75.10845869,39.9992743,True
37636,0101000020E610000091683CF075C552C0B9FA147439044440,0101000020110F0000950BD0FD8EE25FC1DE0E41D994945241,39238,841514,2018-11-14T00:10:00Z,TUESDAY,5700 BLOCK OXFORD AVE,02,1,2702,vehicle,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,0,0,0,,,,,,,-75.08532339,40.03300334,False
1574673,0101000020E6100000F1D0DAE16DCC52C0199128B4ACF74340,0101000020110F0000C210163365EE5FC16CA033C3AB865241,1680288,1032318,2019-04-10T18:50:00Z,WEDNESDAY,1500 BLOCK S 30TH STREET,17,2,2702,vehicle,Outside,Male,Asian,21.0,0,0,0,0,0,0,0,,,,,,,-75.19420668,39.934958,False
1506820,0101000020E61000009E22A896C4CE52C03404530FC9F64340,0101000020110F0000F6D491295EF25FC1C88A65A1AF855241,1611818,48028006,2021-11-08T14:36:00Z,MONDAY,6200 BLOCK WOODLAND AVE,12,2,2702,vehicle,Outside,Female,Black - Non-Latino,27.0,0,0,0,0,0,0,0,,,,,,,-75.23074881,39.92801086,False
744219,0101000020E6100000403923AD65CE52C08A9ABF74A0F94340,0101000020110F0000A4CDC9F1BCF15FC1E643345DD5885241,771458,1351185,2019-11-21T03:40:00Z,WEDNESDAY,5100 BLOCK CEDAR AV,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.22495583,39.95020923,True
1608569,0101000020E6100000EAF8799D5ECB52C020557F4A36FF4340,0101000020110F00005B52D26C98EC5FC12D3DDBF2058F5241,1718574,109228335,2022-12-09T16:54:00Z,FRIDAY,2500 BLOCK N 28TH ST,22,2,2702,vehicle,Outside,Female,Black - Non-Latino,39.0,0,0,0,0,0,0,0,,,3308,POLICE OBSERVED LISTED VEHICLE TRAVELING NORTHBOUND ON 28TH ST WHICH IS A ONE DIRECTIONAL STREET WITH A SOUTHBOUND DIRECTION OF TRAVEL. POLICE STOPPED VEHICLE FOR FURTHER INVESTIGATION. NCIC/PCIC CHECK NEGATIVE RESULTS. TC #C3DTGN03701 WAS ISSUED. DRIVER AND VEHICLE CLEARED THROUGH INVESTIGATION.,,,-75.17764984,39.99384433,False
1805065,0101000020E6100000880A9B227CCE52C013471E882CFA4340,0101000020110F0000DE9BD617E3F15FC1A9AF288E70895241,1924314,1564065,2020-10-19T21:56:00Z,MONDAY,300 BLOCK S 52ND ST,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,54.0,0,0,0,0,0,0,0,,,,,,,-75.22632661,39.954484,False
311021,0101000020E6100000C4BFDF9A41CC52C0056FA35CF5F74340,0101000020110F0000A6157BFD19EE5FC1A6E2F43DFC865241,334571,777768,2018-09-14T05:40:00Z,FRIDAY,1300 BLOCK S Dover St,17,2,2702,vehicle,Outside,Female,Black - Non-Latino,48.0,0,0,0,0,0,0,0,,,,,,,-75.19150421,39.93717535,False
816078,0101000020E610000093C5FD4766CC52C0AF62AF7F70F74340,0101000020110F0000D55FD74958EE5FC1A5F1221469865241,868799,1561159,2020-10-13T23:00:00Z,TUESDAY,1600 BLOCK S 29TH ST,17,2,2702,vehicle,Outside,Male,White - Non-Latino,62.0,0,0,0,0,0,0,0,,,,,,,-75.19374275,39.93312069,False
1293318,0101000020E610000093F8815043C752C03148F243C2004440,0101000020110F0000DA4464AF9EE55FC1CD963CF5BC905241,1377675,1536717,2020-08-11T14:15:00Z,TUESDAY,G street and Erie avenue,25,2,2702,vehicle,Outside,Male,White - Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.11348355,40.00592851,True
1584905,0101000020E61000004866DC7116CF52C005CA9EEB18F64340,0101000020110F00003DB51734E9F25FC17823928FEC845241,1683961,89770290,2022-08-09T01:59:00Z,MONDAY,6700 BLOCK Paschall ave,12,2,2702,vehicle,Outside,Male,Black - Non-Latino,36.0,0,0,0,0,0,0,0,,,3112A31,Police observed above vehicle traveling n/b on 67th st when it disregarded a steady red signal.  In addition to disregarding the red light the vehicle had all its windows tinted including windshield.  ncic/pcic no wants.  During initial approach of the vehicle the operator was hesitant to roll down windows.  Police had to ask several times for the male to finally comply to police could see inside the vehicle.  The male was very irate with police arguing with everything Police said and failed to ,,,-75.23574492,39.92263551,True
1371151,0101000020E6100000DD23BCB94FCE52C0BD91F5AB6BFA4340,0101000020110F0000D9D9AAA897F15FC197540D83B6895241,1464211,490720,2018-01-10T03:45:00Z,TUESDAY,200 BLOCK s 51st street,18,2,2702,vehicle,Outside,Female,Black - Non-Latino,47.0,0,0,0,0,0,0,0,,,,,,,-75.22361606,39.95641087,False
1993297,0101000020E6100000B5CFF8F823CB52C072301F3967034440,0101000020110F0000FD6992D034EC5FC149A00AABAB935241,2117346,858082,2018-12-02T02:10:00Z,SATURDAY,5300 BLOCK PULASKI AVE,39,1,2702,vehicle,Outside,Male,Black - Non-Latino,25.0,0,0,0,0,0,0,0,,,,,,,-75.1740706,40.02658762,False
1298622,0101000020E61000000D4250A055C852C0C150EA3F29FC4340,0101000020110F000009A597A170E75FC152032940A48B5241,1361375,605598,2018-04-17T23:25:00Z,TUESDAY,400 BLOCK E GIRARD AVE,26,3,2702,vehicle,Outside,Male,Asian,44.0,0,0,0,0,0,0,0,,,,,,,-75.13022621,39.97000884,False
2703678,0101000020E6100000D2E5289B0DCE52C055D6DB0B71FD4340,0101000020110F00008F192D5927F15FC10E564C8A0F8D5241,2881339,1464484,2020-03-03T18:52:00Z,TUESDAY,5000 BLOCK PARKSIDE AVE,19,3,2702,vehicle,Outside,Female,Black - Non-Latino,49.0,0,0,0,0,0,0,0,,,,,,,-75.21958045,39.98001239,True
906948,0101000020E61000005A7289E1F2C852C03ED4AEF0CB014440,0101000020110F0000ED8D89BE7BE85FC13CD5D08CE3915241,960731,114780982,2023-10-06T00:54:00Z,THURSDAY,4100 BLOCK Franklin,25,1,2701,pedestrian,Outside,Male,Black - Non-Latino,23.0,0,1,1,1,0,0,0,,"Firearm(s),Narcotic(s)",,,,,-75.13982428,40.01403625,False
1864082,0101000020E61000002DDA358497CE52C045898ECB55FB4340,0101000020110F00002E795B9A11F25FC1C94BB7EDB98A5241,1983783,892380,2019-01-01T05:18:00Z,TUESDAY,N 54TH  /  RACE,19,2,2702,vehicle,Outside,Female,Black - Non-Latino,24.0,0,0,0,0,0,0,0,,,,,,,-75.22799783,39.96355576,False
